Test_Index,Actual,Logistic Regression_Prediction,Decision Tree_Prediction,Random Forest_Prediction,Support Vector Machine_Prediction,Logistic Regression_Accuracy,Decision Tree_Accuracy,Random Forest_Accuracy,Support Vector Machine_Accuracy,Logistic Regression_Precision,Decision Tree_Precision,Random Forest_Precision,Support Vector Machine_Precision,Logistic Regression_Recall,Decision Tree_Recall,Random Forest_Recall,Support Vector Machine_Recall,Logistic Regression_F1-Score,Decision Tree_F1-Score,Random Forest_F1-Score,Support Vector Machine_F1-Score
2357,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
560,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
700,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2083,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
4,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
1925,0,1,1,0,0,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2674,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
945,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
481,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
1171,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2061,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
609,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
61,0,1,0,0,0,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
1502,1,1,1,1,0,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2957,1,1,1,1,0,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2932,0,1,0,0,0,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
1911,0,0,0,0,0,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2160,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
479,1,0,0,0,0,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2394,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
1846,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
340,1,0,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
1563,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
26,0,0,0,0,0,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
1256,0,0,0,0,0,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
1195,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
298,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2470,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2714,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
1119,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
873,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2731,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
522,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2538,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2252,0,0,0,0,0,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2956,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
833,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2802,0,0,0,0,0,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
1396,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2546,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2852,1,0,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2487,0,0,0,0,0,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
86,0,0,0,0,0,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
1511,0,0,0,0,0,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2416,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
748,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2414,0,0,0,0,0,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2099,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2188,0,0,0,0,0,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2697,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
1234,0,1,0,0,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
1020,1,0,1,0,0,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
658,1,1,0,0,0,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2230,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
306,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2859,1,0,1,1,0,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
993,0,0,0,0,0,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
644,0,0,0,0,0,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
905,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
1661,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
1674,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2218,1,0,0,0,0,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
81,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
1774,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
1413,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
1282,0,1,0,0,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
1431,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2773,0,1,0,0,0,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2650,0,0,0,0,0,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2421,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
1042,0,0,0,0,0,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
471,1,1,1,1,0,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
1588,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2134,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
627,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2961,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2381,0,0,0,0,0,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2937,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2868,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2006,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2143,0,0,0,0,0,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2126,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2024,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2516,0,1,0,0,0,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
648,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2922,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2355,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
1130,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
97,0,0,0,0,0,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
2128,1,1,1,1,1,0.8183333333333334,0.9716666666666667,0.9783333333333334,0.895,0.8571428571428571,0.9829683698296837,0.9975186104218362,0.9290953545232273,0.8840579710144928,0.9758454106280193,0.9710144927536232,0.9178743961352657,0.8703923900118906,0.9793939393939394,0.9840881272949816,0.9234507897934386
